iid,gender,condtn,match,age,field,field_cd,race,imprace,imprelig,income,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum
19,1,1,1,28,money,8,2,1,1,,1,1,ceo,7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,20
19,1,1,0,28,money,8,2,1,1,,1,1,ceo,7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,20
19,1,1,1,28,money,8,2,1,1,,1,1,ceo,7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,20
19,1,1,1,28,money,8,2,1,1,,1,1,ceo,7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,20
19,1,1,1,28,money,8,2,1,1,,1,1,ceo,7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,20
19,1,1,1,28,money,8,2,1,1,,1,1,ceo,7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,20
19,1,1,1,28,money,8,2,1,1,,1,1,ceo,7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,20
19,1,1,1,28,money,8,2,1,1,,1,1,ceo,7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,20
20,1,1,0,24,Finance,8,2,1,1,,1,1,CEO,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,19
20,1,1,0,24,Finance,8,2,1,1,,1,1,CEO,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,19
20,1,1,0,24,Finance,8,2,1,1,,1,1,CEO,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,19
20,1,1,0,24,Finance,8,2,1,1,,1,1,CEO,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,19
20,1,1,0,24,Finance,8,2,1,1,,1,1,CEO,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,19
20,1,1,0,24,Finance,8,2,1,1,,1,1,CEO,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,19
20,1,1,0,24,Finance,8,2,1,1,,1,1,CEO,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,19
20,1,1,1,24,Finance,8,2,1,1,,1,1,CEO,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,19
20,1,1,0,24,Finance,8,2,1,1,,1,1,CEO,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,19
20,1,1,0,24,Finance,8,2,1,1,,1,1,CEO,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,19
21,0,2,0,21,Operations Research,5,4,8,10,,7,4,Undecided,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,0
21,0,2,0,21,Operations Research,5,4,8,10,,7,4,Undecided,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,0
21,0,2,0,21,Operations Research,5,4,8,10,,7,4,Undecided,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,0
21,0,2,0,21,Operations Research,5,4,8,10,,7,4,Undecided,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,0
21,0,2,0,21,Operations Research,5,4,8,10,,7,4,Undecided,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,0
21,0,2,0,21,Operations Research,5,4,8,10,,7,4,Undecided,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,0
21,0,2,0,21,Operations Research,5,4,8,10,,7,4,Undecided,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,0
21,0,2,0,21,Operations Research,5,4,8,10,,7,4,Undecided,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,0
21,0,2,0,21,Operations Research,5,4,8,10,,7,4,Undecided,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,0
21,0,2,0,21,Operations Research,5,4,8,10,,7,4,Undecided,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,0
21,0,2,0,21,Operations Research,5,4,8,10,,7,4,Undecided,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,0
21,0,2,0,21,Operations Research,5,4,8,10,,7,4,Undecided,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,0
21,0,2,0,21,Operations Research,5,4,8,10,,7,4,Undecided,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,0
21,0,2,0,21,Operations Research,5,4,8,10,,7,4,Undecided,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,0
21,0,2,0,21,Operations Research,5,4,8,10,,7,4,Undecided,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,0
22,0,2,0,27,TC (Health Ed),9,1,1,2,"28,418.00",6,2,Informatics,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,2
22,0,2,0,27,TC (Health Ed),9,1,1,2,"28,418.00",6,2,Informatics,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,2
22,0,2,0,27,TC (Health Ed),9,1,1,2,"28,418.00",6,2,Informatics,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,2
22,0,2,0,27,TC (Health Ed),9,1,1,2,"28,418.00",6,2,Informatics,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,2
22,0,2,1,27,TC (Health Ed),9,1,1,2,"28,418.00",6,2,Informatics,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,2
22,0,2,1,27,TC (Health Ed),9,1,1,2,"28,418.00",6,2,Informatics,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,2
22,0,2,0,27,TC (Health Ed),9,1,1,2,"28,418.00",6,2,Informatics,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,2
22,0,2,0,27,TC (Health Ed),9,1,1,2,"28,418.00",6,2,Informatics,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,2
22,0,2,0,27,TC (Health Ed),9,1,1,2,"28,418.00",6,2,Informatics,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,2
22,0,2,0,27,TC (Health Ed),9,1,1,2,"28,418.00",6,2,Informatics,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,2
22,0,2,0,27,TC (Health Ed),9,1,1,2,"28,418.00",6,2,Informatics,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,2
22,0,2,0,27,TC (Health Ed),9,1,1,2,"28,418.00",6,2,Informatics,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,2
22,0,2,0,27,TC (Health Ed),9,1,1,2,"28,418.00",6,2,Informatics,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,2
22,0,2,0,27,TC (Health Ed),9,1,1,2,"28,418.00",6,2,Informatics,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,2
22,0,2,0,27,TC (Health Ed),9,1,1,2,"28,418.00",6,2,Informatics,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,2
22,0,2,0,27,TC (Health Ed),9,1,1,2,"28,418.00",6,2,Informatics,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,2
23,0,2,0,21,Psychology,3,4,9,6,,1,1,psychologist,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,3
23,0,2,0,21,Psychology,3,4,9,6,,1,1,psychologist,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,3
23,0,2,0,21,Psychology,3,4,9,6,,1,1,psychologist,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,3
23,0,2,1,21,Psychology,3,4,9,6,,1,1,psychologist,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,3
23,0,2,1,21,Psychology,3,4,9,6,,1,1,psychologist,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,3
23,0,2,1,21,Psychology,3,4,9,6,,1,1,psychologist,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,3
23,0,2,0,21,Psychology,3,4,9,6,,1,1,psychologist,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,3
23,0,2,0,21,Psychology,3,4,9,6,,1,1,psychologist,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,3
23,0,2,0,21,Psychology,3,4,9,6,,1,1,psychologist,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,3
23,0,2,0,21,Psychology,3,4,9,6,,1,1,psychologist,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,3
23,0,2,0,21,Psychology,3,4,9,6,,1,1,psychologist,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,3
23,0,2,0,21,Psychology,3,4,9,6,,1,1,psychologist,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,3
23,0,2,0,21,Psychology,3,4,9,6,,1,1,psychologist,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,3
23,0,2,0,21,Psychology,3,4,9,6,,1,1,psychologist,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,3
23,0,2,0,21,Psychology,3,4,9,6,,1,1,psychologist,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,3
23,0,2,0,21,Psychology,3,4,9,6,,1,1,psychologist,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,3
24,0,2,0,27,social work,11,2,2,3,"43,185.00",6,4,health/nutrition oriented social worker,9,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,5,3
24,0,2,0,27,social work,11,2,2,3,"43,185.00",6,4,health/nutrition oriented social worker,9,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,5,3
24,0,2,0,27,social work,11,2,2,3,"43,185.00",6,4,health/nutrition oriented social worker,9,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,5,3
24,0,2,0,27,social work,11,2,2,3,"43,185.00",6,4,health/nutrition oriented social worker,9,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,5,3
24,0,2,0,27,social work,11,2,2,3,"43,185.00",6,4,health/nutrition oriented social worker,9,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,5,3
24,0,2,0,27,social work,11,2,2,3,"43,185.00",6,4,health/nutrition oriented social worker,9,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,5,3
24,0,2,0,27,social work,11,2,2,3,"43,185.00",6,4,health/nutrition oriented social worker,9,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,5,3
24,0,2,0,27,social work,11,2,2,3,"43,185.00",6,4,health/nutrition oriented social worker,9,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,5,3
24,0,2,0,27,social work,11,2,2,3,"43,185.00",6,4,health/nutrition oriented social worker,9,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,5,3
24,0,2,0,27,social work,11,2,2,3,"43,185.00",6,4,health/nutrition oriented social worker,9,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,5,3
24,0,2,0,27,social work,11,2,2,3,"43,185.00",6,4,health/nutrition oriented social worker,9,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,5,3
24,0,2,0,27,social work,11,2,2,3,"43,185.00",6,4,health/nutrition oriented social worker,9,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,5,3
24,0,2,0,27,social work,11,2,2,3,"43,185.00",6,4,health/nutrition oriented social worker,9,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,5,3
24,0,2,0,27,social work,11,2,2,3,"43,185.00",6,4,health/nutrition oriented social worker,9,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,5,3
24,0,2,0,27,social work,11,2,2,3,"43,185.00",6,4,health/nutrition oriented social worker,9,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7,5,3
25,0,2,0,25,Social Work,11,2,10,2,"23,152.00",5,2,Social Worker,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,5,4
25,0,2,0,25,Social Work,11,2,10,2,"23,152.00",5,2,Social Worker,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,5,4
25,0,2,0,25,Social Work,11,2,10,2,"23,152.00",5,2,Social Worker,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,5,4
25,0,2,0,25,Social Work,11,2,10,2,"23,152.00",5,2,Social Worker,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,5,4
25,0,2,0,25,Social Work,11,2,10,2,"23,152.00",5,2,Social Worker,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,5,4
25,0,2,0,25,Social Work,11,2,10,2,"23,152.00",5,2,Social Worker,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,5,4
25,0,2,0,25,Social Work,11,2,10,2,"23,152.00",5,2,Social Worker,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,5,4
25,0,2,0,25,Social Work,11,2,10,2,"23,152.00",5,2,Social Worker,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,5,4
25,0,2,0,25,Social Work,11,2,10,2,"23,152.00",5,2,Social Worker,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,5,4
25,0,2,0,25,Social Work,11,2,10,2,"23,152.00",5,2,Social Worker,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,5,4
25,0,2,0,25,Social Work,11,2,10,2,"23,152.00",5,2,Social Worker,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,5,4
25,0,2,0,25,Social Work,11,2,10,2,"23,152.00",5,2,Social Worker,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,5,4
25,0,2,0,25,Social Work,11,2,10,2,"23,152.00",5,2,Social Worker,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,5,4
25,0,2,0,25,Social Work,11,2,10,2,"23,152.00",5,2,Social Worker,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,5,4
25,0,2,0,25,Social Work,11,2,10,2,"23,152.00",5,2,Social Worker,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,5,4
26,0,2,0,23,Social Work,11,2,2,4,"43,664.00",5,2,Social work with children,9,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,7,10
26,0,2,0,23,Social Work,11,2,2,4,"43,664.00",5,2,Social work with children,9,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,7,10
26,0,2,0,23,Social Work,11,2,2,4,"43,664.00",5,2,Social work with children,9,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,7,10
26,0,2,0,23,Social Work,11,2,2,4,"43,664.00",5,2,Social work with children,9,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,7,10
26,0,2,0,23,Social Work,11,2,2,4,"43,664.00",5,2,Social work with children,9,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,7,10
26,0,2,0,23,Social Work,11,2,2,4,"43,664.00",5,2,Social work with children,9,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,7,10
26,0,2,0,23,Social Work,11,2,2,4,"43,664.00",5,2,Social work with children,9,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,7,10
26,0,2,0,23,Social Work,11,2,2,4,"43,664.00",5,2,Social work with children,9,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,7,10
26,0,2,0,23,Social Work,11,2,2,4,"43,664.00",5,2,Social work with children,9,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,7,10
26,0,2,0,23,Social Work,11,2,2,4,"43,664.00",5,2,Social work with children,9,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,7,10
26,0,2,0,23,Social Work,11,2,2,4,"43,664.00",5,2,Social work with children,9,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,7,10
26,0,2,0,23,Social Work,11,2,2,4,"43,664.00",5,2,Social work with children,9,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,7,10
26,0,2,0,23,Social Work,11,2,2,4,"43,664.00",5,2,Social work with children,9,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,7,10
26,0,2,0,23,Social Work,11,2,2,4,"43,664.00",5,2,Social work with children,9,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,7,10
26,0,2,0,23,Social Work,11,2,2,4,"43,664.00",5,2,Social work with children,9,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,7,10
27,0,2,0,22,Speech Language Pathology,3,3,1,5,"48,441.00",6,2,Speech Language Pathologist,9,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,5,4
27,0,2,0,22,Speech Language Pathology,3,3,1,5,"48,441.00",6,2,Speech Language Pathologist,9,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,5,4
27,0,2,0,22,Speech Language Pathology,3,3,1,5,"48,441.00",6,2,Speech Language Pathologist,9,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,5,4
27,0,2,0,22,Speech Language Pathology,3,3,1,5,"48,441.00",6,2,Speech Language Pathologist,9,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,5,4
27,0,2,0,22,Speech Language Pathology,3,3,1,5,"48,441.00",6,2,Speech Language Pathologist,9,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,5,4
27,0,2,0,22,Speech Language Pathology,3,3,1,5,"48,441.00",6,2,Speech Language Pathologist,9,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,5,4
27,0,2,1,22,Speech Language Pathology,3,3,1,5,"48,441.00",6,2,Speech Language Pathologist,9,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,5,4
27,0,2,0,22,Speech Language Pathology,3,3,1,5,"48,441.00",6,2,Speech Language Pathologist,9,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,5,4
27,0,2,0,22,Speech Language Pathology,3,3,1,5,"48,441.00",6,2,Speech Language Pathologist,9,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,5,4
27,0,2,0,22,Speech Language Pathology,3,3,1,5,"48,441.00",6,2,Speech Language Pathologist,9,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,5,4
27,0,2,1,22,Speech Language Pathology,3,3,1,5,"48,441.00",6,2,Speech Language Pathologist,9,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,5,4
27,0,2,0,22,Speech Language Pathology,3,3,1,5,"48,441.00",6,2,Speech Language Pathologist,9,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,5,4
27,0,2,0,22,Speech Language Pathology,3,3,1,5,"48,441.00",6,2,Speech Language Pathologist,9,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,5,4
27,0,2,0,22,Speech Language Pathology,3,3,1,5,"48,441.00",6,2,Speech Language Pathologist,9,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,5,4
28,0,2,0,26,Speech Languahe Pathology,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0,2,1,26,Speech Languahe Pathology,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0,2,0,22,Social Work,11,2,4,5,"61,152.00",6,1,Social Work Administration,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,4
29,0,2,0,22,Social Work,11,2,4,5,"61,152.00",6,1,Social Work Administration,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,4
29,0,2,0,22,Social Work,11,2,4,5,"61,152.00",6,1,Social Work Administration,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,4
29,0,2,0,22,Social Work,11,2,4,5,"61,152.00",6,1,Social Work Administration,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,4
29,0,2,1,22,Social Work,11,2,4,5,"61,152.00",6,1,Social Work Administration,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,4
29,0,2,1,22,Social Work,11,2,4,5,"61,152.00",6,1,Social Work Administration,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,4
29,0,2,0,22,Social Work,11,2,4,5,"61,152.00",6,1,Social Work Administration,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,4
29,0,2,0,22,Social Work,11,2,4,5,"61,152.00",6,1,Social Work Administration,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,4
29,0,2,0,22,Social Work,11,2,4,5,"61,152.00",6,1,Social Work Administration,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,4
29,0,2,0,22,Social Work,11,2,4,5,"61,152.00",6,1,Social Work Administration,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,4
29,0,2,0,22,Social Work,11,2,4,5,"61,152.00",6,1,Social Work Administration,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,4
29,0,2,0,22,Social Work,11,2,4,5,"61,152.00",6,1,Social Work Administration,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,4
29,0,2,0,22,Social Work,11,2,4,5,"61,152.00",6,1,Social Work Administration,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,4
29,0,2,0,22,Social Work,11,2,4,5,"61,152.00",6,1,Social Work Administration,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,4
30,0,2,0,23,Law,1,2,2,4,,7,2,Lawyer,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,3,2
30,0,2,0,23,Law,1,2,2,4,,7,2,Lawyer,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,3,2
30,0,2,0,23,Law,1,2,2,4,,7,2,Lawyer,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,3,2
30,0,2,0,23,Law,1,2,2,4,,7,2,Lawyer,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,3,2
30,0,2,0,23,Law,1,2,2,4,,7,2,Lawyer,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,3,2
30,0,2,0,23,Law,1,2,2,4,,7,2,Lawyer,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,3,2
30,0,2,0,23,Law,1,2,2,4,,7,2,Lawyer,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,3,2
30,0,2,0,23,Law,1,2,2,4,,7,2,Lawyer,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,3,2
30,0,2,0,23,Law,1,2,2,4,,7,2,Lawyer,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,3,2
30,0,2,1,23,Law,1,2,2,4,,7,2,Lawyer,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,3,2
30,0,2,0,23,Law,1,2,2,4,,7,2,Lawyer,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,3,2
30,0,2,0,23,Law,1,2,2,4,,7,2,Lawyer,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,3,2
30,0,2,0,23,Law,1,2,2,4,,7,2,Lawyer,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,3,2
30,0,2,1,23,Law,1,2,2,4,,7,2,Lawyer,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,3,2
31,0,2,0,24,law,1,2,4,8,"36,485.00",4,3,law,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,4
31,0,2,0,24,law,1,2,4,8,"36,485.00",4,3,law,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,4
31,0,2,0,24,law,1,2,4,8,"36,485.00",4,3,law,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,4
31,0,2,0,24,law,1,2,4,8,"36,485.00",4,3,law,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,4
31,0,2,0,24,law,1,2,4,8,"36,485.00",4,3,law,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,4
31,0,2,0,24,law,1,2,4,8,"36,485.00",4,3,law,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,4
31,0,2,0,24,law,1,2,4,8,"36,485.00",4,3,law,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,4
31,0,2,0,24,law,1,2,4,8,"36,485.00",4,3,law,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,4
31,0,2,1,24,law,1,2,4,8,"36,485.00",4,3,law,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,4
31,0,2,1,24,law,1,2,4,8,"36,485.00",4,3,law,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,4
31,0,2,1,24,law,1,2,4,8,"36,485.00",4,3,law,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,4
31,0,2,0,24,law,1,2,4,8,"36,485.00",4,3,law,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,4
31,0,2,0,24,law,1,2,4,8,"36,485.00",4,3,law,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,4
31,0,2,0,24,law,1,2,4,8,"36,485.00",4,3,law,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,4
31,0,2,0,24,law,1,2,4,8,"36,485.00",4,3,law,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,4
31,0,2,1,24,law,1,2,4,8,"36,485.00",4,3,law,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,4
32,0,2,0,27,Psychology,3,4,1,1,,4,2,Professor,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,3,0
32,0,2,0,27,Psychology,3,4,1,1,,4,2,Professor,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,3,0
32,0,2,0,27,Psychology,3,4,1,1,,4,2,Professor,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,3,0
32,0,2,0,27,Psychology,3,4,1,1,,4,2,Professor,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,3,0
32,0,2,0,27,Psychology,3,4,1,1,,4,2,Professor,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,3,0
32,0,2,0,27,Psychology,3,4,1,1,,4,2,Professor,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,3,0
32,0,2,0,27,Psychology,3,4,1,1,,4,2,Professor,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,3,0
32,0,2,0,27,Psychology,3,4,1,1,,4,2,Professor,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,3,0
32,0,2,0,27,Psychology,3,4,1,1,,4,2,Professor,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,3,0
